LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,L300,A110,,Compile record citations regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A111,,Prepare hearing exhibit strategy and witness materials re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Track discovery deficiencies re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A104,,Prepare interrogatories and RFPs re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L110,A113,,Prepare witness examination outlines regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A113,,Review correspondence for litigation strategy re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare exhibit list cross-references re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review expert retention strategy regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A105,,Prepare jury instructions research re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L240,A109,,Outline oral argument themes re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L240,A109,,Analyze privilege log entries re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A105,,Legal research on dispositive issues re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L200,A102,,Mentor Associate on brief structure re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L240,A107,,Draft notice of removal re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A113,,Review document set for production issues,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A105,,Prepare jury instructions research re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L330,A111,,Prepare witness availability chart re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Evaluate appeal issues regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L230,A105,,Prepare jury instructions research re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L120,A109,,Evaluate removal/remand options,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A103,,Prepare deposition plan and witness outline; Analyze brief authorities and record citations regarding expert strategy; Draft notice of deposition,Paralegal,Y,N,N,N,,,,,,,
FEE,L120,A105,,Research sanctions standards re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L230,A102,,Meet and confer with opposing counsel with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Prepare jury instructions research regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A105,,Research sanctions standards regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A113,,Analyze exhibit set for hearing strategy re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A111,,Prepare hearing exhibit strategy and witness materials re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L240,A112,,Analyze opposing counsel tactics re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L420,A112,,Review and analyze case law updates regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A101,,Prepare for settlement conference regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Prepare for settlement conference re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L240,A107,,Draft responses to RFPs and RFAs re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Prepare for settlement conference re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Draft mediation brief; Draft reply brief re trial preparation; Draft pretrial conference statement re settlement framework,Associate,Y,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion for summary judgment re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L500,A107,,Evaluate appeal issues regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A111,,Review expert retention strategy; Evaluate settlement options re mediation planning; Prepare for hearing; refine arguments; Review trial exhibit list,Partner,Y,N,N,N,,,,,,,
FEE,L120,A105,,Prepare jury instructions research regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L130,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Conference with {NAME_PLACEHOLDER} re strategy re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L120,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Review expert retention strategy re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion for summary judgment regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L210,A105,,Analyze service requirements under applicable rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft responses to RFPs and RFAs regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A105,,Legal research on dispositive issues re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise privilege log entries regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Track discovery deficiencies re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A103,,Mentor Associate on brief structure regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A102,,Prepare exhibit list cross-references regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review expert retention strategy regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L120,A113,,Analyze upcoming litigation milestones re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L230,A105,,Prepare jury instructions research re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A110,,Review and summarize deposition transcript re motion practice with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L120,A101,,Prepare for settlement conference regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L410,A107,,Revise privilege log entries re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L240,A105,,Prepare jury instructions research re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft protective order regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft initial disclosures regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L310,A108,,Prepare witness availability chart re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re settlement framework with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review document vendor output for production issues regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture re settlement framework with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A102,,Evaluate settlement options re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Strategy conference re case posture re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L400,A105,,Legal research on dispositive issues re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A101,,Strategy conference re case posture re motion practice with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L400,A101,,Analyze service requirements under applicable rules re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze privilege log entries regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A112,,Prepare witness availability chart re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Approve final brief for court submission re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L500,A107,,Evaluate appeal issues re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L420,A112,,Analyze document production for key facts,Associate,N,N,N,N,,,,,,,
FEE,L400,A105,,Prepare jury instructions research re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L240,A107,,Draft protective order re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing exhibit strategy and witness materials re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L110,A112,,Analyze document production for key facts regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L330,A102,,Meet and confer with opposing counsel re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L120,A112,,Review case assessment and litigation priorities re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft subpoena to third party re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L200,A105,,Analyze brief authorities and record citations re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft protective order re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L240,A107,,Draft responses to RFPs and RFAs re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L300,A103,,Analyze upcoming litigation milestones re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion for summary judgment regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A109,,Assess risk and exposure estimates regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A103,,Analyze upcoming litigation milestones re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A105,,Research expert admissibility (Daubert) regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze service requirements under applicable rules regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L120,A112,,Evaluate removal/remand options regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A102,,Prepare exhibit list cross-references regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L320,A107,,Draft subpoena to third party regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A101,,Mentor Associate on brief structure re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L420,A103,,Evaluate settlement options,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare hearing exhibit strategy and witness materials regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Approve final brief for court submission re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft subpoena to third party re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion for summary judgment regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L430,A102,,Meet and confer with opposing counsel,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare exhibit list cross-references regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Assess risk and exposure estimates re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript,Associate,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A113,,Prepare witness examination outlines regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L220,A101,,Prepare for settlement conference regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review discovery plan and priorities regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A112,,Track discovery deficiencies re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Assess risk and exposure estimates regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review document vendor output for production issues regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L510,A112,,Analyze document production for key facts regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft responses to RFPs and RFAs re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re compliance with local rules with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review document vendor output for production issues regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of removal re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft protective order regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L220,A101,,Prepare for settlement conference regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft notice of removal re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A106,,Analyze service requirements under applicable rules re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A105,,Finalize motion submission strategy re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A104,,Outline oral argument themes re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft statement of undisputed facts regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L320,A104,,Prepare and serve subpoenas re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L430,A106,,Evaluate settlement options re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A112,,Prepare witness availability chart re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A112,,Review expert retention strategy regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L330,A111,,Prepare witness availability chart re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A106,,Evaluate appeal issues re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L110,A101,,Prepare for settlement conference regarding expert strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L110,A102,,Analyze service requirements under applicable rules regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A112,,Review and analyze case law updates regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L240,A112,,Analyze opposing counsel tactics re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel re discovery issues with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding litigation strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re mediation planning with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L120,A102,,Analyze service requirements under applicable rules regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft notice of deposition re motion practice to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing exhibit strategy and witness materials re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L240,A105,,Research expert admissibility (Daubert) re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A113,,Review correspondence for litigation strategy re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A112,,Analyze document production for key facts regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Compile record citations regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion,Partner,N,N,N,N,,,,,,,
