LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,MF20,A104,,Review and analyze international data transfers for transaction risk for the strategic acquirer in a cross-border acquisition involving a fintech business with material operations in Australia; focus on closing certainty.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A103,,Draft specialist diligence findings regarding privacy compliance program for the strategic acquirer in a asset purchase involving a industrial manufacturing business with material operations in the United Kingdom; focus on representations and warranties.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A104,,Review and analyze data processing agreements for transaction risk for the strategic acquirer in a divestiture involving a professional services business with material operations in Texas; focus on integration planning.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A105,,Coordinate privacy and cybersecurity specialist review concerning data retention requirements for the private equity sponsor in a strategic acquisition involving a cybersecurity business with material operations in Germany; focus on closing conditions.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A102,,Research legal requirements affecting privacy-related representations and warranties for the strategic acquirer in a management buyout involving a insurance business with material operations in Singapore; focus on integration planning.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A103,,Draft specialist diligence findings regarding consumer privacy obligations for the target company in a sale of a business division involving a fintech business with material operations in New York; focus on representations and warranties.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A102,,Research legal requirements affecting consumer privacy obligations for the target company in a divestiture involving a e-commerce business with material operations in Germany; focus on closing certainty.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A104,,Review and analyze data processing agreements for transaction risk for the seller in a carve-out acquisition involving a renewable energy business with material operations in Illinois; focus on integration planning.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A103,,Draft specialist diligence findings regarding security audit reports for the strategic acquirer in a tender offer involving a biotechnology business with material operations in Texas; focus on third-party approvals.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A104,,Review and analyze information security controls for transaction risk for the seller in a public company merger involving a industrial manufacturing business with material operations in Ireland; focus on closing certainty.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A102,,Research legal requirements affecting international data transfers for the seller in a stock purchase involving a fintech business with material operations in Australia; focus on consent requirements.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A103,,Draft specialist diligence findings regarding international data transfers for the strategic acquirer in a divestiture involving a healthcare services business with material operations in Japan; focus on regulatory clearance.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A106,,Advise client regarding transaction implications of cybersecurity incident history for the private equity sponsor in a cross-border acquisition involving a enterprise software business with material operations in France; focus on third-party approvals.,Partner,N,N,N,N,,,,,,,
FEE,MF20,A106,,Advise client regarding transaction implications of data retention requirements for the strategic acquirer in a sale of a business division involving a renewable energy business with material operations in Illinois; focus on purchase price mechanics.,Partner,N,N,N,N,,,,,,,
FEE,MF20,A103,,Draft specialist diligence findings regarding cybersecurity incident history for the strategic acquirer in a bolt-on acquisition involving a renewable energy business with material operations in Singapore; focus on purchase price mechanics.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A102,,Research legal requirements affecting security audit reports for the seller in a statutory merger involving a biotechnology business with material operations in Massachusetts; focus on interim operating covenants.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A102,,Research legal requirements affecting international data transfers for the strategic acquirer in a management buyout involving a e-commerce business with material operations in Germany; focus on interim operating covenants.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A106,,Advise client regarding transaction implications of consumer privacy obligations for the seller in a minority investment with acquisition rights involving a healthcare services business with material operations in Germany; focus on closing certainty.,Partner,N,N,N,N,,,,,,,
FEE,MF20,A106,,Advise client regarding transaction implications of privacy compliance program for the strategic acquirer in a stock purchase involving a e-commerce business with material operations in Singapore; focus on third-party approvals.,Partner,N,N,N,N,,,,,,,
FEE,MF20,A103,,Draft specialist diligence findings regarding privacy compliance program for the buyer in a management buyout involving a automotive technology business with material operations in Massachusetts; focus on purchase price mechanics.,Associate,N,N,N,N,,,,,,,
FEE,MF20,A105,,Coordinate privacy and cybersecurity specialist review concerning international data transfers for the target company in a minority investment with acquisition rights involving a food and beverage business with material operations in California; focus on purchase price mechanics.,Associate,N,N,N,N,,,,,,,
